id,reviews_scores_accuracy,allows_children,allows_infants,allows_pets,reviews_scores_avg_rating,bathrooms,bedrooms,beds,can_instant_book,cancel_policy,reviews_scores_checkin,city,cleaning_fee,reviews_scores_cleanliness,reviews_scores_communication,is_new_listing,is_super_host,reviews_scores_location,max_nights,min_nights,monthly_price_factor,person_capacity,picture_count,price_string,response_rate,response_time,reviews_scores_rating,reviews_count,room_type,reviews_scores_star,reviews_scores_value,weekly_price_factor,extra_people,security,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance,paikkakunnat
32969952,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,13,9/10,10/10,0,0,10/10,1125,1,0.85,3,35,104,100%,within an hour,80-94/100,51,Entire home/apt,4.5-5.0/5.0,9/10,0.9,11,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Ullanlinna
5831765,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,43,9/10,10/10,0,1,10/10,1125,1,0.85,4,9,138,100%,within an hour,80-94/100,55,Entire home/apt,4.5-5.0/5.0,9/10,0.9,16,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Kluuvi
35106534,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,2.0,0,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,10/10,0,1,10/10,14,1,1.0,2,11,77,100%,within an hour,80-94/100,45,Entire home/apt,4.5-5.0/5.0,9/10,1.0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Etelä-Haaga
26629536,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,0.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,43,9/10,10/10,0,1,10/10,1125,1,0.0,8,30,167,100%,within an hour,80-94/100,144,Entire home/apt,4.5-5.0/5.0,9/10,0.0,33,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kluuvi
41005759,9/10,1.0,1.0,0.0,no reviews,1.0,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,7,9/10,10/10,0,0,10/10,1125,1,0.0,2,6,66,100%,within an hour,80-94/100,2,Private room,,9/10,0.0,8,434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Etu-Töölö
37489336,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,0.0,1.0,0,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,10/10,0,1,10/10,1125,1,0.8,4,17,88,100%,within an hour,80-94/100,17,Entire home/apt,4.5-5.0/5.0,9/10,0.85,16,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Harju
40478353,9/10,1.0,1.0,0.0,no reviews,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,16,9/10,10/10,0,0,10/10,7,1,0.0,2,10,35,50-89%,within a few hours,80-94/100,2,Private room,,9/10,0.0,11,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Patola
40571070,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,0,0,10/10,1125,2,0.0,4,7,115,100%,within an hour,80-94/100,5,Entire home/apt,4.5-5.0/5.0,9/10,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
27872139,9/10,1.0,1.0,0.0,3.6-4.4/5.0,2.5,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,33,9/10,10/10,0,0,10/10,1125,1,0.85,1,31,76,100%,within a few hours,80-94/100,19,Private room,3.6-4.4/5.0,9/10,0.95,0,326,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Kuusisaari
31302917,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,0.0,1.0,0,CANCEL_MODERATE,9/10,Helsinki,16,9/10,10/10,0,0,10/10,1125,1,0.0,2,6,78,50-89%,within a day,80-94/100,63,Entire home/apt,3.6-4.4/5.0,9/10,0.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kamppi
21493943,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,0,0,10/10,1125,2,0.0,2,10,109,100%,within an hour,80-94/100,25,Entire home/apt,3.6-4.4/5.0,9/10,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Punavuori
28811855,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,16,9/10,10/10,0,0,10/10,1125,1,0.82,3,9,80,100%,within an hour,80-94/100,71,Private room,3.6-4.4/5.0,9/10,0.87,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Kamppi
42959628,10/10,1.0,1.0,0.0,no reviews,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,10/10,9/10,1,0,10/10,1125,1,0.0,2,6,26,100%,within an hour,95-100/100,0,Private room,,9/10,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Itä-Pasila
16781278,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,3.0,7.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,53,10/10,9/10,0,0,10/10,28,1,0.7,8,27,177,100%,within an hour,95-100/100,180,Entire home/apt,3.6-4.4/5.0,9/10,0.85,16,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö
41546063,10/10,1.0,1.0,0.0,3.6-4.4/5.0,1.5,1.0,0.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,22,10/10,9/10,0,0,10/10,30,1,0.98,2,4,76,50-89%,within a few hours,95-100/100,9,Entire home/apt,3.6-4.4/5.0,9/10,0.98,11,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Harju
38829138,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,0.0,1.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,22,10/10,9/10,0,1,10/10,1125,1,0.95,3,15,89,100%,within an hour,95-100/100,20,Entire home/apt,4.5-5.0/5.0,9/10,0.97,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Vallila
26178103,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,0.0,3.0,0,CANCEL_MODERATE,9/10,Helsinki,22,10/10,9/10,0,1,10/10,10,1,1.0,4,21,101,100%,within an hour,95-100/100,70,Entire home/apt,4.5-5.0/5.0,9/10,0.88,11,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Torpparinmäki
31798157,10/10,1.0,1.0,0.0,4.5-5.0/5.0,2.5,2.0,4.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,10/10,9/10,0,0,10/10,21,1,1.0,2,6,45,100%,within an hour,95-100/100,37,Private room,4.5-5.0/5.0,9/10,0.9,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Pukinmäki
41587894,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,10/10,9/10,0,1,10/10,1125,1,0.8,2,12,86,50-89%,within an hour,95-100/100,3,Private room,4.5-5.0/5.0,9/10,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Taka-Töölö
41852939,10/10,1.0,1.0,0.0,no reviews,1.0,1.0,2.0,1,CANCEL_MODERATE,9/10,Helsinki,0,10/10,9/10,0,0,10/10,1125,1,0.9,2,17,39,0-49%,unknown,95-100/100,1,Private room,,9/10,0.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Mellunmäki
19346473,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,43,10/10,9/10,0,1,10/10,40,1,0.8,3,7,141,100%,within an hour,95-100/100,114,Entire home/apt,4.5-5.0/5.0,9/10,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Kruununhaka
42807038,10/10,1.0,1.0,0.0,no reviews,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,10/10,9/10,1,0,10/10,1125,1,0.7,3,5,77,0-49%,unknown,95-100/100,1,Entire home/apt,,9/10,0.8,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Taka-Töölö
40086522,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,5,10/10,9/10,0,0,10/10,1125,1,0.0,2,28,72,0-49%,unknown,95-100/100,8,Private room,4.5-5.0/5.0,9/10,0.85,11,326,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Punavuori
42361882,10/10,1.0,1.0,0.0,no reviews,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,5,10/10,9/10,1,0,10/10,7,1,0.8,2,8,51,100%,within a few hours,95-100/100,1,Private room,,9/10,0.9,0,109,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Siltamäki
42430201,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,2.0,3.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,10/10,9/10,0,0,10/10,1125,1,0.0,5,24,101,100%,within an hour,95-100/100,3,Entire home/apt,3.6-4.4/5.0,9/10,0.0,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,Kontula
11015755,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,27,10/10,9/10,0,0,10/10,365,1,0.0,2,5,109,100%,within an hour,95-100/100,130,Entire home/apt,4.5-5.0/5.0,9/10,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Taka-Töölö
26129095,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,11,10/10,9/10,0,0,10/10,40,1,0.88,2,12,60,100%,within an hour,95-100/100,63,Private room,3.6-4.4/5.0,9/10,0.93,11,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Harju
24927687,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_MODERATE,9/10,Helsinki,53,9/10,10/10,0,1,10/10,1125,1,0.85,3,15,136,0-49%,unknown,80-94/100,112,Entire home/apt,4.5-5.0/5.0,9/10,0.95,22,109,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kamppi
37470317,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.5,2.0,3.0,1,CANCEL_MODERATE,9/10,Helsinki,54,9/10,10/10,0,0,10/10,1125,1,0.0,6,16,142,100%,within an hour,80-94/100,8,Entire home/apt,3.6-4.4/5.0,9/10,0.0,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Katajanokka
36755789,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,0,0,10/10,35,1,0.9,3,5,119,100%,within an hour,80-94/100,14,Entire home/apt,3.6-4.4/5.0,9/10,0.95,5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ullanlinna
28994173,9/10,1.0,1.0,0.0,4.5-5.0/5.0,2.0,2.0,2.0,1,CANCEL_MODERATE,9/10,Helsinki,54,9/10,10/10,0,0,10/10,1125,2,0.0,8,21,231,100%,within an hour,80-94/100,32,Entire home/apt,3.6-4.4/5.0,9/10,0.0,16,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
40553766,9/10,1.0,1.0,0.0,no reviews,1.5,1.0,1.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,10/10,0,0,10/10,1125,1,0.8,2,22,126,100%,within an hour,80-94/100,2,Entire home/apt,,9/10,0.85,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Katajanokka
2377035,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,0,CANCEL_MODERATE,9/10,Helsinki,49,9/10,10/10,0,0,10/10,25,1,0.91,2,36,119,0-49%,a few days or more,80-94/100,78,Entire home/apt,4.5-5.0/5.0,9/10,0.93,16,163,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kalasatama
1714147,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,9/10,10/10,0,1,10/10,1125,1,1.0,1,24,77,50-89%,within a few hours,80-94/100,142,Private room,4.5-5.0/5.0,9/10,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ullanlinna
18682338,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,3.0,5.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,65,9/10,10/10,0,1,10/10,1125,1,0.0,10,29,128,100%,within an hour,80-94/100,200,Entire home/apt,4.5-5.0/5.0,9/10,0.0,16,272,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Jätkäsaari
19667533,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,1.0,2.0,1,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,0,0,10/10,1125,2,0.0,4,23,109,100%,within an hour,80-94/100,63,Entire home/apt,3.6-4.4/5.0,9/10,0.0,16,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Etu-Töölö
36219853,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,2.0,7.0,1,CANCEL_MODERATE,9/10,Helsinki,33,9/10,10/10,0,0,10/10,30,1,0.75,8,10,83,100%,within an hour,80-94/100,48,Entire home/apt,3.6-4.4/5.0,9/10,1.0,8,217,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Kannelmäki
36379385,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,33,9/10,10/10,0,0,10/10,1125,1,0.9,1,8,69,100%,within a few hours,80-94/100,15,Private room,4.5-5.0/5.0,9/10,0.95,0,217,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Kuusisaari
42733399,9/10,1.0,1.0,0.0,no reviews,1.5,3.0,6.0,1,CANCEL_MODERATE,9/10,Helsinki,76,9/10,10/10,1,0,10/10,1125,2,0.0,8,16,168,100%,within an hour,80-94/100,0,Entire home/apt,,9/10,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kluuvi
26129212,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,11,9/10,10/10,0,0,10/10,1125,1,0.0,2,13,60,100%,within an hour,80-94/100,39,Private room,4.5-5.0/5.0,9/10,0.0,11,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Torkkelinmäki
28929171,9/10,1.0,1.0,0.0,no reviews,1.5,1.0,0.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,8,9/10,10/10,0,0,10/10,1125,1,0.82,2,11,41,50-89%,within a day,80-94/100,1,Private room,,9/10,0.9,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Katajanokka
26217722,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.5,2.0,5.0,1,CANCEL_MODERATE,10/10,Helsinki,43,0-8/10,10/10,0,0,9/10,1125,2,0.0,7,16,231,100%,within an hour,80-94/100,41,Entire home/apt,3.6-4.4/5.0,9/10,0.0,16,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kamppi
19711057,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.5,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,11,0-8/10,10/10,0,0,9/10,1125,1,0.6,2,9,59,50-89%,within a day,80-94/100,43,Private room,3.6-4.4/5.0,9/10,0.88,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Katajanokka
21324895,9/10,1.0,1.0,1.0,3.6-4.4/5.0,1.0,1.0,1.0,1,CANCEL_MODERATE,10/10,Helsinki,38,0-8/10,10/10,0,0,9/10,180,1,0.82,3,15,104,0-49%,within a day,80-94/100,91,Entire home/apt,3.6-4.4/5.0,9/10,0.9,11,163,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Torkkelinmäki
32101044,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_MODERATE,10/10,Helsinki,27,0-8/10,10/10,0,0,9/10,20,2,0.85,3,7,114,100%,within an hour,80-94/100,39,Entire home/apt,3.6-4.4/5.0,9/10,0.88,16,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Vallila
41798417,9/10,1.0,1.0,1.0,no reviews,4.0,1.0,3.0,1,CANCEL_FLEXIBLE,10/10,Helsinki,0,0-8/10,10/10,0,0,9/10,1125,1,0.0,4,15,73,100%,within an hour,80-94/100,1,Private room,,9/10,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Vilhonvuori
21584437,9/10,1.0,1.0,1.0,3.6-4.4/5.0,1.5,1.0,2.0,1,CANCEL_MODERATE,10/10,Helsinki,38,0-8/10,10/10,0,0,9/10,30,1,0.78,3,15,102,0-49%,a few days or more,80-94/100,83,Entire home/apt,3.6-4.4/5.0,9/10,0.86,11,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Käpylä
27600932,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.5,0.0,1.0,0,CANCEL_FLEXIBLE,10/10,Helsinki,0,0-8/10,10/10,0,1,9/10,1125,1,1.0,3,7,109,50-89%,within a day,80-94/100,82,Entire home/apt,4.5-5.0/5.0,9/10,0.78,43,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Vallila
26627094,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.0,3.0,7.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,54,0-8/10,10/10,0,1,9/10,1125,1,0.0,16,55,251,100%,within an hour,80-94/100,198,Entire home/apt,4.5-5.0/5.0,9/10,0.0,33,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kluuvi
11930159,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,16,0-8/10,10/10,0,0,9/10,1125,1,0.92,4,13,112,100%,within an hour,80-94/100,58,Entire home/apt,3.6-4.4/5.0,9/10,0.95,11,163,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Punavuori
16036201,9/10,1.0,1.0,1.0,3.6-4.4/5.0,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,16,0-8/10,10/10,0,0,9/10,1125,1,0.85,2,11,76,100%,within an hour,80-94/100,99,Private room,3.6-4.4/5.0,9/10,0.95,11,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Kamppi
30857170,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,10/10,Helsinki,27,0-8/10,10/10,0,0,9/10,28,1,0.8,4,20,172,100%,within an hour,80-94/100,93,Entire home/apt,4.5-5.0/5.0,9/10,0.9,11,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kluuvi
42749304,9/10,1.0,1.0,1.0,no reviews,1.0,1.0,2.0,1,CANCEL_MODERATE,10/10,Helsinki,38,0-8/10,10/10,1,0,9/10,1125,2,0.0,3,12,115,100%,within an hour,80-94/100,0,Entire home/apt,,9/10,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
37322868,9/10,1.0,1.0,1.0,4.5-5.0/5.0,2.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,22,0-8/10,10/10,0,0,9/10,4,1,0.0,2,5,49,50-89%,within a few hours,80-94/100,8,Private room,4.5-5.0/5.0,9/10,0.0,11,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Patola
