,id,reviews_scores_accuracy,allows_children,allows_infants,allows_pets,reviews_scores_avg_rating,bathrooms,bedrooms,beds,can_instant_book,cancel_policy,reviews_scores_checkin,city,cleaning_fee,reviews_scores_cleanliness,reviews_scores_communication,host_verified,is_business_travel_ready,is_new_listing,is_super_host,kicker_content_message,latitude,localized_city,reviews_scores_location,longitude,max_nights,min_nights,monthly_price_factor,name,person_capacity,picture_count,price_string,property_type_id,response_rate,response_time,review_count,reviews_scores_rating,reviews_count,room_and_property_type,room_type,room_type_category,space_type,reviews_scores_star,reviews_scores_value,visible_review_count,weekly_price_factor,extra_people,security,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance,paikkakunnat,NIMI
108,28039361,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,2.0,3.0,1,CANCEL_MODERATE,9/10,Helsinki,33,9/10,10/10,0,0,0,1,Entire loft,60.17633000000001,Helsinki,10/10,24.92625,1125,1,0.0,Cosy and elegant city center  apartment with sauna,6,23,154,35.0,100%,within an hour,62.0,80-94/100,84,Entire loft,Entire home/apt,entire_home,Entire loft,4.5-5.0/5.0,9.0,62.0,0.0,11,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Alppila,Alppila
109,30979980,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,0.0,3.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,43,9/10,10/10,0,0,0,1,Entire apartment,60.16877,Helsinki,10/10,24.93597,1125,1,0.85,Charming Home in the City Centre,5,9,122,1.0,100%,within an hour,62.0,80-94/100,11,Entire apartment,Entire home/apt,entire_home,Entire apartment,3.6-4.4/5.0,9.0,62.0,0.9,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö,Etu-Töölö
110,32969952,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,13,9/10,10/10,0,0,0,0,Entire apartment,60.15778,Helsinki,10/10,24.94277,1125,1,0.85,"Disinfected well,  2-room home in Eira-area",3,35,104,1.0,100%,within an hour,62.0,80-94/100,51,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5-5.0/5.0,9.0,62.0,0.9,11,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö,Etu-Töölö
111,5831765,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,43,9/10,10/10,0,0,0,1,Entire apartment,60.17035,Helsinki,10/10,24.9462,1125,1,0.85,Modern Home 48,4,9,138,1.0,100%,within an hour,62.0,80-94/100,55,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5-5.0/5.0,9.0,62.0,0.9,16,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Myllypuro,Myllypuro
112,35106534,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,2.0,0,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,10/10,0,0,0,1,Entire apartment,60.2136,Helsinki,10/10,24.90008,14,1,1.0,Authentic neighborhood near bustling city center,2,11,77,1.0,100%,within an hour,62.0,80-94/100,45,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5-5.0/5.0,9.0,62.0,1.0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Kamppi,Kamppi
113,26629536,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,0.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,43,9/10,10/10,0,0,0,1,Entire apartment,60.17174,Helsinki,10/10,24.94574,1125,1,0.0,Downtown high in the sky beauty,8,30,167,1.0,100%,within an hour,62.0,80-94/100,144,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5-5.0/5.0,9.0,62.0,0.0,33,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Ullanlinna,Ullanlinna
114,41005759,9/10,1.0,1.0,0.0,nan,1.0,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,7,9/10,10/10,0,0,0,0,Private room,60.17213,Helsingfors,10/10,24.91889,1125,1,0.0,"Stay in Central Area, Upscale yet relaxed",2,6,66,1.0,100%,within an hour,62.0,80-94/100,2,Private room in apartment,Private room,private_room,Private room,nan,9.0,62.0,0.0,8,434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Vallila,Vallila
115,37489336,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,0.0,1.0,0,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,10/10,0,0,0,1,Entire apartment,60.18866,Helsinki,10/10,24.95471,1125,1,0.8,"**30m2 Hippie district apartment, portable WIFI**",4,17,88,1.0,100%,within an hour,62.0,80-94/100,17,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5-5.0/5.0,9.0,62.0,0.85,16,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Siltasaari,Siltasaari
116,40478353,9/10,1.0,1.0,0.0,nan,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,16,9/10,10/10,0,0,0,0,Private room,60.2335,Helsinki,10/10,24.9645,7,1,0.0,Pieni asuntovaunu metsän laidalla.,2,10,35,38.0,100%,within an hour,62.0,80-94/100,2,Private room in bungalow,Private room,private_room,Private room,nan,9.0,62.0,0.0,11,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Nordsjön kartano,Nordsjön kartano
117,40571070,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,0,0,0,0,Entire apartment,60.16604,Helsinki,10/10,24.93096,1125,2,0.0,Central 1BR city apartment with park view,4,7,115,1.0,100%,within an hour,62.0,80-94/100,5,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5-5.0/5.0,9.0,62.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Meri-Rastila,Meri-Rastila
118,27872139,9/10,1.0,1.0,0.0,3.6-4.4/5.0,2.5,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,33,9/10,10/10,0,0,0,0,Private room,60.18734,Helsinki,10/10,24.87107,1125,1,0.85,COZY SINGLEROOM ON BEUTIFUL ISLAND,1,31,76,2.0,100%,within an hour,62.0,80-94/100,19,Private room in house,Private room,private_room,Private room,3.6-4.4/5.0,9.0,62.0,0.95,0,326,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Kluuvi,Kluuvi
119,31302917,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,0.0,1.0,0,CANCEL_MODERATE,9/10,Helsinki,16,9/10,10/10,0,0,0,0,Entire apartment,60.16684,Helsingfors,10/10,24.92748,1125,1,0.0,Kamppi's private little studio,2,6,78,1.0,100%,within an hour,62.0,80-94/100,63,Entire apartment,Entire home/apt,entire_home,Entire apartment,3.6-4.4/5.0,9.0,62.0,0.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ullanlinna,Ullanlinna
120,21493943,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,0,0,0,0,Entire apartment,60.16176,Helsinki,10/10,24.937,1125,2,0.0,Nice and cozy apartment in the Design District,2,10,109,1.0,100%,within an hour,62.0,80-94/100,25,Entire apartment,Entire home/apt,entire_home,Entire apartment,3.6-4.4/5.0,9.0,62.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Kamppi,Kamppi
121,28811855,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,16,9/10,10/10,0,0,0,0,Private room,60.16825,Helsingfors,10/10,24.92857,1125,1,0.82,Beautiful Room in Center,3,9,80,1.0,100%,within an hour,62.0,80-94/100,71,Private room in apartment,Private room,private_room,Private room,3.6-4.4/5.0,9.0,62.0,0.87,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Etu-Töölö,Etu-Töölö
122,42959628,10/10,1.0,1.0,0.0,nan,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,10/10,9/10,0,0,1,0,Private room,60.19916,Helsingfors,10/10,24.93792,1125,1,0.0,Welcome to a bright separate room,2,6,26,40.0,100%,within an hour,55.0,95-100/100,0,Private room in guesthouse,Private room,private_room,Private room,nan,9.0,55.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Pihlajisto,Pihlajisto
123,16781278,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,3.0,7.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,53,10/10,9/10,0,0,0,0,Entire apartment,60.17267,Helsinki,10/10,24.92764,28,1,0.7,Spacious and Peaceful 2BR in the City,8,27,177,1.0,100%,within a few hours,55.0,95-100/100,180,Entire apartment,Entire home/apt,entire_home,Entire apartment,3.6-4.4/5.0,9.0,55.0,0.85,16,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Itä-Pasila,Itä-Pasila
124,41546063,10/10,1.0,1.0,0.0,3.6-4.4/5.0,1.5,1.0,0.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,22,10/10,9/10,0,0,0,0,Entire apartment,60.1878,Helsinki,10/10,24.95504,30,1,0.98,Yksiö Kalliossa.,2,4,76,1.0,100%,within an hour,55.0,95-100/100,9,Entire apartment,Entire home/apt,entire_home,Entire apartment,3.6-4.4/5.0,9.0,55.0,0.98,11,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kamppi,Kamppi
125,38829138,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,0.0,1.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,22,10/10,9/10,0,0,0,1,Entire apartment,60.192,Helsinki,10/10,24.94591,1125,1,0.95,Renovated apartment in prime location in Helsinki,3,15,89,1.0,100%,within an hour,55.0,95-100/100,20,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5-5.0/5.0,9.0,55.0,0.97,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Vilhonvuori,Vilhonvuori
126,26178103,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,0.0,3.0,0,CANCEL_MODERATE,9/10,Helsinki,22,10/10,9/10,0,0,0,1,Entire apartment,60.25701,Helsinki,10/10,24.95281,10,1,1.0,Stylish & trendy 65 m2 studio apartment with sauna,4,21,101,1.0,100%,within an hour,55.0,95-100/100,70,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5-5.0/5.0,9.0,55.0,0.88,11,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kamppi,Kamppi
127,31798157,10/10,1.0,1.0,0.0,4.5-5.0/5.0,2.5,2.0,4.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,10/10,9/10,0,0,0,0,Private room,60.24805,Helsinki,10/10,24.99067,21,1,1.0,Bright and cosy bedroom in Helsinki! With a sauna.,2,6,45,1.0,100%,within an hour,55.0,95-100/100,37,Private room in apartment,Private room,private_room,Private room,4.5-5.0/5.0,9.0,55.0,0.9,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Ala-Malmi,Ala-Malmi
128,41587894,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,10/10,9/10,0,0,0,1,Private room,60.18472,Helsinki,10/10,24.92131,1125,1,0.8,Apartment ( Room 3) on the Main Street of Helsinki,2,12,86,1.0,50-89%,within an hour,55.0,95-100/100,3,Private room in apartment,Private room,private_room,Private room,4.5-5.0/5.0,9.0,55.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Linjat,Linjat
129,41852939,10/10,1.0,1.0,0.0,nan,1.0,1.0,2.0,1,CANCEL_MODERATE,9/10,Helsinki,0,10/10,9/10,0,0,0,0,Private room,60.23517,Helsinki,10/10,25.11892000000001,1125,1,0.9,Comy & cozy room in shared apartment ❤️Room 1,2,17,39,1.0,100%,within an hour,55.0,95-100/100,1,Private room in apartment,Private room,private_room,Private room,nan,9.0,55.0,0.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Herttoniemenranta,Herttoniemenranta
130,19346473,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,43,10/10,9/10,0,0,0,1,Entire apartment,60.17167,Helsingfors,10/10,24.95815,40,1,0.8,"Modern, large studio apartment in city centre",3,7,141,1.0,100%,within an hour,55.0,95-100/100,114,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5-5.0/5.0,9.0,55.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Kumpula,Kumpula
131,42807038,10/10,1.0,1.0,0.0,nan,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,10/10,9/10,0,0,1,0,Entire apartment,60.18622,Helsinki,10/10,24.91817,1125,1,0.7,Perfect Comfort in Töölö! 1-Bedroom Apartment,3,5,77,1.0,0-49%,unknown,55.0,95-100/100,1,Entire apartment,Entire home/apt,entire_home,Entire apartment,nan,9.0,55.0,0.8,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Hernesaari,Hernesaari
132,40086522,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,5,10/10,9/10,0,0,0,0,Private room,60.16083,Helsinki,10/10,24.93896,1125,1,0.0,Private bedroom/shared home w. hostess/women only,2,28,72,1.0,100%,within an hour,55.0,95-100/100,8,Private room in apartment,Private room,private_room,Private room,4.5-5.0/5.0,9.0,55.0,0.85,11,326,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kamppi,Kamppi
133,42361882,10/10,1.0,1.0,0.0,nan,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,5,10/10,9/10,0,0,1,0,Private room,60.27047,Helsingfors,10/10,24.98566,7,1,0.8,Great Stay between Airport and City. With cats.,2,8,51,1.0,100%,within a few hours,55.0,95-100/100,1,Private room in apartment,Private room,private_room,Private room,nan,9.0,55.0,0.9,0,109,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Kruununhaka,Kruununhaka
134,42430201,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,2.0,3.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,10/10,9/10,0,0,0,0,Entire apartment,60.23342,Helsinki,10/10,25.08295,1125,1,0.0,Nice apartment 76 m² near shopping mall and metro,5,24,101,1.0,100%,within an hour,55.0,95-100/100,3,Entire apartment,Entire home/apt,entire_home,Entire apartment,3.6-4.4/5.0,9.0,55.0,0.0,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,Länsi-Pasila,Länsi-Pasila
135,11015755,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,27,10/10,9/10,0,0,0,0,Entire condominium,60.18662,Helsinki,10/10,24.91615,365,1,0.0,Studio in Töölö,2,5,109,37.0,100%,within an hour,55.0,95-100/100,130,Entire condominium,Entire home/apt,entire_home,Entire condominium,4.5-5.0/5.0,9.0,55.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Meri-Rastila,Meri-Rastila
136,26129095,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,11,10/10,9/10,0,0,0,0,Private room,60.18842,Helsinki,10/10,24.95945,40,1,0.88,Cozy Room in Kallio-Near Helsinki City Center,2,12,60,1.0,100%,within an hour,55.0,95-100/100,63,Private room in apartment,Private room,private_room,Private room,3.6-4.4/5.0,9.0,55.0,0.93,11,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Itä-Pasila,Itä-Pasila
137,24927687,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_MODERATE,9/10,Helsinki,53,9/10,10/10,0,0,0,1,Entire apartment,60.16265,Helsingfors,10/10,24.92809,1125,1,0.85,Charming studio with traditional Finnish breakfast,3,15,136,1.0,100%,within an hour,11.0,80-94/100,112,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5-5.0/5.0,9.0,11.0,0.95,22,109,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Harju,Harju
138,37470317,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.5,2.0,3.0,1,CANCEL_MODERATE,9/10,Helsinki,54,9/10,10/10,0,0,0,0,Entire apartment,60.16907,Helsinki,10/10,24.96501,1125,1,0.0,Luminous 97m2  2BR apt w/Sauna in Katajanokka,6,16,142,1.0,100%,within an hour,11.0,80-94/100,8,Entire apartment,Entire home/apt,entire_home,Entire apartment,3.6-4.4/5.0,9.0,11.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Etu-Töölö,Etu-Töölö
139,36755789,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,0,0,0,0,Entire condominium,60.16171,Helsinki,10/10,24.94647,35,1,0.9,Top floor studio in the heart of Helsinki,3,5,119,37.0,100%,within an hour,11.0,80-94/100,14,Entire condominium,Entire home/apt,entire_home,Entire condominium,3.6-4.4/5.0,9.0,11.0,0.95,5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi,Kamppi
140,28994173,9/10,1.0,1.0,0.0,4.5-5.0/5.0,2.0,2.0,2.0,1,CANCEL_MODERATE,9/10,Helsinki,54,9/10,10/10,0,0,0,0,Entire apartment,60.16781999999999,Helsinki,10/10,24.9317,1125,2,0.0,Stunning and bright central residence with sauna,8,21,231,1.0,100%,within an hour,11.0,80-94/100,32,Entire apartment,Entire home/apt,entire_home,Entire apartment,3.6-4.4/5.0,9.0,11.0,0.0,16,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Etu-Töölö,Etu-Töölö
141,40553766,9/10,1.0,1.0,0.0,nan,1.5,1.0,1.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,10/10,0,0,0,0,Entire apartment,60.16689,Helsingfors,10/10,24.96669,1125,1,0.8,Charming flat with balcony in jugend Helsinki,2,22,126,1.0,100%,within an hour,11.0,80-94/100,2,Entire apartment,Entire home/apt,entire_home,Entire apartment,nan,9.0,11.0,0.85,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Reimarla,Reimarla
142,2377035,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,0,CANCEL_MODERATE,9/10,Helsinki,49,9/10,10/10,0,0,0,0,Entire townhouse,60.18404,Helsinki,10/10,24.98257000000001,25,1,0.91,Elegant city apartment on top floor at the sea,2,36,119,36.0,100%,within an hour,11.0,80-94/100,78,Entire townhouse,Entire home/apt,entire_home,Entire townhouse,4.5-5.0/5.0,9.0,11.0,0.93,16,163,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Harju,Harju
143,1714147,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,9/10,10/10,0,0,0,1,Private room,60.15989,Helsinki,10/10,24.94821,1125,1,1.0,Top notch area if you want to be close to evthing.,1,24,77,37.0,50-89%,within a few hours,11.0,80-94/100,142,Private room in condominium,Private room,private_room,Private room,4.5-5.0/5.0,9.0,11.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi,Kamppi
144,18682338,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,3.0,5.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,65,9/10,10/10,0,0,0,1,Entire apartment,60.16143,Helsinki,10/10,24.92022,1125,1,0.0,"LUXURY 3 BEDROOM, SAUNA, BALCONY",10,29,128,1.0,100%,within an hour,11.0,80-94/100,200,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5-5.0/5.0,9.0,11.0,0.0,16,272,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Punavuori,Punavuori
