accuracy_rating,allows_infants,allows_pets,avg_rating,bathrooms,bedrooms,beds,can_instant_book,cancel_policy,checkin_rating,city,cleaning_fee,cleanliness_rating,communication_rating,host_verified,is_new_listing,is_super_host,latitude,location_rating,longitude,max_nights,min_nights,monthly_price_factor,neighborhood,person_capacity,picture_count,price_string,review_score,reviews_count,room_type,space_type,value_rating,visible_review_count,weekly_price_factor,extra_people,security,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance,geometry
9.0,True,False,4.45,1.0,0.0,3.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,43,9/10,10/10,False,False,True,60.16877,10/10,24.93597,1125,1,0.85,Kamppi,5,9,122,80-94/100,11,Entire home/apt,Entire apartment,9/10,62.0,0.9,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,POINT (60.16877 24.93597)
9.0,True,False,4.88,1.0,1.0,1.0,True,CANCEL_MODERATE,9/10,Helsinki,13,9/10,10/10,False,False,False,60.15778,10/10,24.94277,1125,1,0.85,Ullanlinna,3,35,104,80-94/100,51,Entire home/apt,Entire apartment,9/10,62.0,0.9,11,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,POINT (60.15778 24.94277)
9.0,True,False,4.85,1.0,1.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,43,9/10,10/10,False,False,True,60.17035,10/10,24.9462,1125,1,0.85,Kluuvi,4,9,138,80-94/100,55,Entire home/apt,Entire apartment,9/10,62.0,0.9,16,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,POINT (60.17035 24.9462)
9.0,True,False,4.91,1.5,1.0,2.0,False,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,10/10,False,False,True,60.2136,10/10,24.90008,14,1,1.0,Ruskeasuo,2,11,77,80-94/100,45,Entire home/apt,Entire apartment,9/10,62.0,1.0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,POINT (60.2136 24.90008)
9.0,True,False,4.86,1.5,0.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,43,9/10,10/10,False,False,True,60.17174,10/10,24.94574,1125,1,0.0,Kluuvi,8,30,167,80-94/100,144,Entire home/apt,Entire apartment,9/10,62.0,0.0,33,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,POINT (60.17174 24.94574)
9.0,True,False,0.0,1.0,1.0,1.0,True,CANCEL_MODERATE,9/10,Helsingfors,7,9/10,10/10,False,False,False,60.17213,10/10,24.91889,1125,1,0.0,Etu-Töölö,2,6,66,80-94/100,2,Private room,Private room,9/10,62.0,0.0,8,434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,POINT (60.17213 24.91889)
9.0,True,False,4.94,1.0,0.0,1.0,False,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,10/10,False,False,True,60.18866,10/10,24.95471,1125,1,0.8,,4,17,88,80-94/100,17,Entire home/apt,Entire apartment,9/10,62.0,0.85,16,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (60.18866 24.95471)
9.0,True,False,0.0,1.5,1.0,1.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,16,9/10,10/10,False,False,False,60.2335,10/10,24.9645,7,1,0.0,,2,10,35,80-94/100,2,Private room,Private room,9/10,62.0,0.0,11,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,POINT (60.2335 24.9645)
9.0,True,False,4.8,1.0,1.0,1.0,True,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,False,False,False,60.16604,10/10,24.93096,1125,2,0.0,Kamppi,4,7,115,80-94/100,5,Entire home/apt,Entire apartment,9/10,62.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.16604 24.93096)
9.0,True,False,4.47,2.5,1.0,1.0,True,CANCEL_MODERATE,9/10,Helsinki,33,9/10,10/10,False,False,False,60.18734,10/10,24.87107,1125,1,0.85,,1,31,76,80-94/100,19,Private room,Private room,9/10,62.0,0.95,0,326,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,POINT (60.18734 24.87107)
9.0,True,False,3.95,1.0,0.0,1.0,False,CANCEL_MODERATE,9/10,Helsingfors,16,9/10,10/10,False,False,False,60.16684,10/10,24.92748,1125,1,0.0,Kamppi,2,6,78,80-94/100,63,Entire home/apt,Entire apartment,9/10,62.0,0.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (60.16684 24.92748)
9.0,True,False,4.2,1.0,1.0,1.0,True,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,False,False,False,60.16176,10/10,24.937,1125,2,0.0,Punavuori,2,10,109,80-94/100,25,Entire home/apt,Entire apartment,9/10,62.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,POINT (60.16176 24.937)
9.0,True,False,4.45,1.0,1.0,2.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsingfors,16,9/10,10/10,False,False,False,60.16825,10/10,24.92857,1125,1,0.82,Kamppi,3,9,80,80-94/100,71,Private room,Private room,9/10,62.0,0.87,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,POINT (60.16825 24.92857)
10.0,True,False,0.0,1.0,1.0,2.0,True,CANCEL_FLEXIBLE,9/10,Helsingfors,0,10/10,9/10,False,True,False,60.19916,10/10,24.93792,1125,1,0.0,Taka-Töölö,2,6,26,95-100/100,0,Private room,Private room,9/10,55.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,POINT (60.19916 24.93792)
10.0,True,False,4.55,1.5,3.0,7.0,True,CANCEL_FLEXIBLE,9/10,Helsinki,53,10/10,9/10,False,False,False,60.17267,10/10,24.92764,28,1,0.7,Etu-Töölö,8,27,177,95-100/100,180,Entire home/apt,Entire apartment,9/10,55.0,0.85,16,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,POINT (60.17267 24.92764)
10.0,True,False,4.11,1.5,1.0,0.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,22,10/10,9/10,False,False,False,60.1878,10/10,24.95504,30,1,0.98,,2,4,76,95-100/100,9,Entire home/apt,Entire apartment,9/10,55.0,0.98,11,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,POINT (60.1878 24.95504)
10.0,True,False,4.85,1.0,0.0,1.0,True,CANCEL_FLEXIBLE,9/10,Helsinki,22,10/10,9/10,False,False,True,60.192,10/10,24.94591,1125,1,0.95,,3,15,89,95-100/100,20,Entire home/apt,Entire apartment,9/10,55.0,0.97,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,POINT (60.192 24.94591)
10.0,True,False,4.77,1.0,0.0,3.0,False,CANCEL_MODERATE,9/10,Helsinki,22,10/10,9/10,False,False,True,60.25701,10/10,24.95281,10,1,1.0,,4,21,101,95-100/100,70,Entire home/apt,Entire apartment,9/10,55.0,0.88,11,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,POINT (60.25701 24.95281)
10.0,True,False,4.76,2.5,2.0,4.0,True,CANCEL_FLEXIBLE,9/10,Helsinki,0,10/10,9/10,False,False,False,60.24805,10/10,24.99067,21,1,1.0,,2,6,45,95-100/100,37,Private room,Private room,9/10,55.0,0.9,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,POINT (60.24805 24.99067)
10.0,True,False,5.0,1.5,1.0,1.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,10/10,9/10,False,False,True,60.18472,10/10,24.92131,1125,1,0.8,Taka-Töölö,2,12,86,95-100/100,3,Private room,Private room,9/10,55.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,POINT (60.18472 24.92131)
10.0,True,False,0.0,1.0,1.0,2.0,True,CANCEL_MODERATE,9/10,Helsinki,0,10/10,9/10,False,False,False,60.23517,10/10,25.118920000000006,1125,1,0.9,,2,17,39,95-100/100,1,Private room,Private room,9/10,55.0,0.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,POINT (60.23517 25.11892000000001)
10.0,True,False,4.86,1.0,1.0,1.0,True,CANCEL_MODERATE,9/10,Helsingfors,43,10/10,9/10,False,False,True,60.17167,10/10,24.95815,40,1,0.8,Kruununhaka,3,7,141,95-100/100,114,Entire home/apt,Entire apartment,9/10,55.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,POINT (60.17167 24.95815)
10.0,True,False,0.0,1.0,1.0,1.0,True,CANCEL_FLEXIBLE,9/10,Helsinki,0,10/10,9/10,False,True,False,60.18622,10/10,24.91817,1125,1,0.7,Taka-Töölö,3,5,77,95-100/100,1,Entire home/apt,Entire apartment,9/10,55.0,0.8,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.18622 24.91817)
10.0,True,False,5.0,1.0,1.0,2.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,5,10/10,9/10,False,False,False,60.16083,10/10,24.93896,1125,1,0.0,Punavuori,2,28,72,95-100/100,8,Private room,Private room,9/10,55.0,0.85,11,326,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,POINT (60.16083 24.93896)
10.0,True,False,0.0,1.0,1.0,2.0,True,CANCEL_FLEXIBLE,9/10,Helsingfors,5,10/10,9/10,False,True,False,60.27047,10/10,24.98566,7,1,0.8,,2,8,51,95-100/100,1,Private room,Private room,9/10,55.0,0.9,0,109,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,POINT (60.27047 24.98566)
10.0,True,False,4.67,1.5,2.0,3.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,10/10,9/10,False,False,False,60.23342,10/10,25.08295,1125,1,0.0,,5,24,101,95-100/100,3,Entire home/apt,Entire apartment,9/10,55.0,0.0,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,POINT (60.23342 25.08295)
10.0,True,False,4.77,1.0,1.0,1.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,27,10/10,9/10,False,False,False,60.18662,10/10,24.91615,365,1,0.0,Taka-Töölö,2,5,109,95-100/100,130,Entire home/apt,Entire condominium,9/10,55.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,POINT (60.18662 24.91615)
10.0,True,False,4.6,1.0,1.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,11,10/10,9/10,False,False,False,60.18842,10/10,24.95945,40,1,0.88,,2,12,60,95-100/100,63,Private room,Private room,9/10,55.0,0.93,11,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.18842 24.95945)
9.0,True,False,4.96,1.0,1.0,2.0,True,CANCEL_MODERATE,9/10,Helsingfors,53,9/10,10/10,False,False,True,60.16265,10/10,24.92809,1125,1,0.85,Kamppi,3,15,136,80-94/100,112,Entire home/apt,Entire apartment,9/10,11.0,0.95,22,109,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,POINT (60.16265 24.92809)
9.0,True,False,4.38,1.5,2.0,3.0,True,CANCEL_MODERATE,9/10,Helsinki,54,9/10,10/10,False,False,False,60.16907,10/10,24.96501,1125,1,0.0,Katajanokka,6,16,142,80-94/100,8,Entire home/apt,Entire apartment,9/10,11.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.16907 24.96501)
9.0,True,False,4.67,1.5,1.0,1.0,True,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,False,False,False,60.16171,10/10,24.94647,35,1,0.9,Ullanlinna,3,5,119,80-94/100,14,Entire home/apt,Entire condominium,9/10,11.0,0.95,5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.16171 24.94647)
9.0,True,False,4.72,2.0,2.0,2.0,True,CANCEL_MODERATE,9/10,Helsinki,54,9/10,10/10,False,False,False,60.16781999999999,10/10,24.9317,1125,2,0.0,Kamppi,8,21,231,80-94/100,32,Entire home/apt,Entire apartment,9/10,11.0,0.0,16,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.16781999999999 24.9317)
9.0,True,False,0.0,1.5,1.0,1.0,True,CANCEL_FLEXIBLE,9/10,Helsingfors,0,9/10,10/10,False,False,False,60.16689,10/10,24.96669,1125,1,0.8,Katajanokka,2,22,126,80-94/100,2,Entire home/apt,Entire apartment,9/10,11.0,0.85,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,POINT (60.16689 24.96669)
9.0,True,False,4.78,1.0,1.0,1.0,False,CANCEL_MODERATE,9/10,Helsinki,49,9/10,10/10,False,False,False,60.18404,10/10,24.982570000000006,25,1,0.91,,2,36,119,80-94/100,78,Entire home/apt,Entire townhouse,9/10,11.0,0.93,16,163,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,POINT (60.18404 24.98257000000001)
9.0,True,False,4.85,1.0,1.0,1.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,9/10,10/10,False,False,True,60.15989,10/10,24.94821,1125,1,1.0,Ullanlinna,1,24,77,80-94/100,142,Private room,Private room,9/10,11.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.15989 24.94821)
9.0,True,False,4.79,1.5,3.0,5.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,65,9/10,10/10,False,False,True,60.16143,10/10,24.92022,1125,1,0.0,Jätkäsaari,10,29,128,80-94/100,200,Entire home/apt,Entire apartment,9/10,11.0,0.0,16,272,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,POINT (60.16143 24.92022)
9.0,True,False,4.27,1.0,1.0,2.0,True,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,False,False,False,60.16926,10/10,24.92546,1125,2,0.0,Etu-Töölö,4,23,109,80-94/100,63,Entire home/apt,Entire apartment,9/10,11.0,0.0,16,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,POINT (60.16926 24.92546)
9.0,True,False,4.6,1.0,2.0,7.0,True,CANCEL_MODERATE,9/10,Helsinki,33,9/10,10/10,False,False,False,60.24654,10/10,24.88457,30,1,0.75,,8,10,83,80-94/100,48,Entire home/apt,Entire apartment,9/10,11.0,1.0,8,217,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,POINT (60.24654 24.88457)
9.0,True,False,4.8,1.5,1.0,1.0,True,CANCEL_MODERATE,9/10,Helsinki,33,9/10,10/10,False,False,False,60.18728,10/10,24.87064,1125,1,0.9,,1,8,69,80-94/100,15,Private room,Private room,9/10,11.0,0.95,0,217,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,POINT (60.18728 24.87064)
9.0,True,False,0.0,1.5,3.0,6.0,True,CANCEL_MODERATE,9/10,Helsinki,76,9/10,10/10,False,True,False,60.17213,10/10,24.94471,1125,2,0.0,Kluuvi,8,16,168,80-94/100,0,Entire home/apt,Entire condominium,9/10,11.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.17213 24.94471)
9.0,True,False,4.87,1.0,1.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,11,9/10,10/10,False,False,False,60.18666,10/10,24.95848,1125,1,0.0,,2,13,60,80-94/100,39,Private room,Private room,9/10,11.0,0.0,11,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.18666 24.95848)
9.0,True,False,0.0,1.5,1.0,0.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsingfors,8,9/10,10/10,False,False,False,60.16568,10/10,24.97607,1125,1,0.82,Katajanokka,2,11,41,80-94/100,1,Private room,Private room,9/10,11.0,0.9,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,POINT (60.16568 24.97607)
9.0,True,True,4.56,1.5,2.0,5.0,True,CANCEL_MODERATE,10/10,Helsinki,43,0-8/10,10/10,False,False,False,60.16952,9/10,24.93324,1125,2,0.0,Kamppi,7,16,231,80-94/100,41,Entire home/apt,Entire apartment,9/10,9.0,0.0,16,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,POINT (60.16952 24.93324)
9.0,True,True,4.62,1.5,1.0,1.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,11,0-8/10,10/10,False,False,False,60.16569000000001,9/10,24.97589,1125,1,0.6,Katajanokka,2,9,59,80-94/100,43,Private room,Private room,9/10,9.0,0.88,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,POINT (60.16569000000001 24.97589)
9.0,True,True,4.34,1.0,1.0,1.0,True,CANCEL_MODERATE,10/10,Helsinki,38,0-8/10,10/10,False,False,False,60.18681,9/10,24.95636,180,1,0.82,,3,15,104,80-94/100,91,Entire home/apt,Entire apartment,9/10,9.0,0.9,11,163,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,POINT (60.18681 24.95636)
9.0,True,True,4.67,1.0,1.0,2.0,True,CANCEL_MODERATE,10/10,Helsingfors,27,0-8/10,10/10,False,False,False,60.19455,9/10,24.9566,20,2,0.85,,3,7,114,80-94/100,39,Entire home/apt,Entire apartment,9/10,9.0,0.88,16,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,POINT (60.19455 24.9566)
9.0,True,True,0.0,4.0,1.0,3.0,True,CANCEL_FLEXIBLE,10/10,Helsingfors,0,0-8/10,10/10,False,False,False,60.17863000000001,9/10,24.95825,1125,1,0.0,Kruununhaka,4,15,73,80-94/100,1,Private room,Hostel room,9/10,9.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,POINT (60.17863000000001 24.95825)
9.0,True,True,4.49,1.5,1.0,2.0,True,CANCEL_MODERATE,10/10,Helsinki,38,0-8/10,10/10,False,False,False,60.21524,9/10,24.95669,30,1,0.78,,3,15,102,80-94/100,83,Entire home/apt,Entire apartment,9/10,9.0,0.86,11,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,POINT (60.21524 24.95669)
9.0,True,True,4.9,1.5,0.0,1.0,False,CANCEL_FLEXIBLE,10/10,Helsinki,0,0-8/10,10/10,False,False,True,60.19441,9/10,24.95731,1125,1,1.0,,3,7,109,80-94/100,82,Entire home/apt,Entire apartment,9/10,9.0,0.78,43,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (60.19441 24.95731)
9.0,True,True,4.92,1.0,3.0,7.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,54,0-8/10,10/10,False,False,True,60.17155,9/10,24.94493,1125,1,0.0,Kluuvi,16,55,251,80-94/100,198,Entire home/apt,Entire apartment,9/10,9.0,0.0,33,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,POINT (60.17155 24.94493)
9.0,True,True,4.57,1.0,1.0,2.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,16,0-8/10,10/10,False,False,False,60.16173000000001,9/10,24.93862,1125,1,0.92,Punavuori,4,13,112,80-94/100,58,Entire home/apt,Entire apartment,9/10,9.0,0.95,11,163,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,POINT (60.16173000000001 24.93862)
9.0,True,True,4.33,1.0,1.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,16,0-8/10,10/10,False,False,False,60.16876,9/10,24.92592,1125,1,0.85,Kamppi,2,11,76,80-94/100,99,Private room,Private room,9/10,9.0,0.95,11,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,POINT (60.16876 24.92592)
9.0,True,True,4.94,1.0,1.0,2.0,True,CANCEL_FLEXIBLE,10/10,Helsinki,27,0-8/10,10/10,False,False,False,60.17178000000001,9/10,24.94564,28,1,0.8,Kluuvi,4,20,172,80-94/100,93,Entire home/apt,Entire apartment,9/10,9.0,0.9,11,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.17178000000001 24.94564)
9.0,True,True,0.0,1.0,1.0,2.0,True,CANCEL_MODERATE,10/10,Helsingfors,38,0-8/10,10/10,False,True,False,60.16678,9/10,24.93096,1125,2,0.0,Kamppi,3,12,115,80-94/100,0,Entire home/apt,Entire condominium,9/10,9.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.16678 24.93096)
9.0,True,True,4.75,2.0,1.0,1.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,22,0-8/10,10/10,False,False,False,60.239,9/10,24.96677,4,1,0.0,,2,5,49,80-94/100,8,Private room,Private room,9/10,9.0,0.0,11,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,POINT (60.239 24.96677)
